time,open,high,low,close,Volume,VWAP,VWAP_Upper1,VWAP_Lower1,VWAP_Upper2,VWAP_Lower2,EMA_8,EMA_20,EMA_50,EMA_200,ATR_14,RVOL,VIX,NQ,RTY,US10Y,DXY
1772173740,6895,6896.25,6895,6896,216,6894.660758788168,6899.260087586461,6890.061429989875,6903.859416384755,6885.4621011915815,6894.83611677499,6895.927705311943,6898.717742239755,6899.760229631956,1.3603977376549279,0.7631160572337042,18.63,25006,2657.7,3.998,97.729
1772173800,6895.75,6899.5,6895.5,6898.75,564,6894.679039941661,6899.276177965649,6890.081901917673,6903.873315989637,6885.484763893685,6895.70586860277,6896.1964952822345,6898.719007249961,6899.750177595816,1.5489407563938615,1.8706467661691542,18.63,25024,2659.3,3.998,97.722
1772173860,6899.25,6899.25,6898,6898.25,179,6894.684099400022,6899.279942807441,6890.088255992603,6903.8757862148595,6885.492412585185,6896.271231135488,6896.392067160117,6898.700614808786,6899.735250455559,1.5275878452228715,0.6121751025991793,18.63,25018,2658.9,3.998,97.735
1772173920,6898.25,6899.75,6898.25,6899.75,188,6894.691626622196,6899.288197965992,6890.0950552784,6903.884769309789,6885.498483934603,6897.044290883157,6896.711870287725,6898.741767169226,6899.735397217196,1.5256172848498093,0.6801736613603474,18.63,25026.5,2659.8,3.998,97.731
1772173980,6900,6900,6898,6898,208,6894.69705643316,6899.2918062340395,6890.10230663228,6903.886556034919,6885.5075568314005,6897.2566706869,6896.834549307941,6898.712678260628,6899.718129583194,1.5595017645033944,0.7937416523564205,18.63,25018.25,2659.3,3.998,97.732
1772174040,6898.25,6899.25,6898.25,6899.25,126,6894.7015785117455,6899.296284752932,6890.1068722705595,6903.890990994117,6885.512166029374,6897.6996327564775,6897.064592230995,6898.733749701388,6899.713471577391,1.5373944956102947,0.48733320440920513,18.63,25024.75,2659.3,3.998,97.733
1772174100,6899.5,6901.25,6899.25,6901,236,6894.713273824511,6899.311713757044,6890.1148338919775,6903.910153689577,6885.516393959445,6898.433047699483,6897.4393929709,6898.822622262118,6899.726272855228,1.5704377459238452,0.9182879377431906,18.63,25029.5,2660.6,3.998,97.732
1772174160,6900.75,6902,6900.25,6902,270,6894.728720773205,6899.3344935371015,6890.122948009309,6903.940266300998,6885.517175245413,6899.225703766265,6897.873736497481,6898.947225310662,6899.748897005922,1.5832636212149993,1.1460101867572157,18.63,25034,2660.6,3.998,97.732
1772174220,6901.75,6902.5,6901.5,6901.75,215,6894.740553060408,6899.351445824851,6890.129660295966,6903.962338589294,6885.518767531523,6899.7866584848725,6898.242904450102,6899.057138043578,6899.7688084785,1.5416019339853566,0.9145044661846023,18.63,25033,2660.4,3.998,97.734
1772174280,6901.75,6901.75,6899.75,6900,230,6894.7500176041185,6899.362149661019,6890.137885547218,6903.97428171792,6885.525753490317,6899.834067710456,6898.410246883426,6899.094113022261,6899.771108891649,1.5743446529864025,0.9712837837837838,18.63,25025.5,2659.7,3.998,97.746
1772174340,6900,6900.75,6900,6900.5,105,6894.754737483974,6899.367916226171,6890.141558741778,6903.981094968366,6885.528379999582,6899.982052663688,6898.609270989767,6899.1492458449175,6899.778361539494,1.5154628920588025,0.44804779176445486,18.63,25028,2659.8,3.998,97.753
1772174400,6900.75,6901,6900.25,6900.5,128,6894.760480772235,6899.3749263205345,6890.146035223935,6903.989371868835,6885.531589675634,6900.097152071757,6898.789340419313,6899.202216596097,6899.785542021687,1.4607869711974595,0.5578557419917194,18.63,25028,2659.7,3.998,97.734
1772174460,6900.25,6901.25,6900.25,6901,101,6894.76539857193,6899.381347625899,6890.14944951796,6903.997296679868,6885.533500463992,6900.2977849447,6898.999879426998,6899.272717906054,6899.797626180675,1.4278736161119265,0.4873341375150784,18.63,25032.25,2659.6,3.998,97.736
1772174520,6901.25,6901.75,6901,6901.5,106,6894.770964748813,6899.389062880064,6890.152866617562,6904.007161011315,6885.534768486311,6900.564943845878,6899.237986148236,6899.360062301895,6899.8145652236535,1.379454072103932,0.5244928253339931,18.63,25034,2660.3,3.998,97.727
1772174580,6901.75,6901.75,6900.5,6901,103,6894.775963351356,6899.395576726226,6890.156349976486,6904.015190101096,6885.536736601616,6900.661622991238,6899.405796991261,6899.424373584174,6899.826360594562,1.3702073526679368,0.507639231148349,18.63,25030.75,2659.9,3.998,97.729
1772174640,6901,6901.25,6900.75,6901,75,6894.7795980658575,6899.400309536262,6890.158886595453,6904.021021006667,6885.538175125048,6900.736817882074,6899.5576258492365,6899.486162855383,6899.8380385985965,1.3080496846202272,0.3850102669404517,18.63,25031.25,2659.7,3.998,97.728
1772174700,6901.25,6902.25,6901,6902.25,67,6894.783493260491,6899.406146743207,6890.160839777775,6904.028800225922,6885.53818629506,6901.073080574946,6899.814042435023,6899.59454862576,6899.862038214531,1.3039032785759253,0.35515504903260003,18.63,25037,2660.2,3.998,97.712
1772174760,6902.25,6902.25,6900.75,6901.25,139,6894.790480817818,6899.415518193001,6890.1654434426355,6904.040555568185,6885.540406067452,6901.112396002736,6899.950800298354,6899.659468287495,6899.87584877956,1.3179101872490733,0.7690179806362379,18.63,25030.5,2660,3.998,97.715
1772174820,6901,6901.25,6900.75,6901,50,6894.792893499631,6899.418651288861,6890.1671357104005,6904.044409078091,6885.54137792117,6901.087419113239,6900.050724079463,6899.712038158574,6899.887034363844,1.2594880310169965,0.28768699654775604,18.63,25031,2660,3.998,97.711
1772174880,6901.25,6902,6901.25,6901.5,55,6894.795758893894,6899.4226049017925,6890.168912885996,6904.049450909691,6885.542066878098,6901.179103754741,6900.18875035761,6899.782154309218,6899.903083773159,1.2409531716586397,0.32728354656352276,18.63,25032.5,2660,3.998,97.713
1772174940,6901.5,6902,6901.5,6901.75,65,6894.799268273747,6899.427582608258,6890.170953939236,6904.055896942769,6885.542639604724,6901.305969587021,6900.337440799743,6899.859324728464,6899.921461049048,1.188027945111594,0.40498442367601245,18.63,25035.5,2660,3.998,97.718
1772175000,6902.25,6902.25,6901.5,6901.5,80,6894.803427474105,6899.433314036931,6890.173540911279,6904.063200599758,6885.543654348452,6901.349087456571,6900.448160723577,6899.9236649351915,6899.9371679042815,1.1567402347464804,0.5869405722670579,18.63,25034.5,2660.2,3.998,97.726
1772175060,6901.5,6901.5,6900.5,6900.5,94,6894.80757914079,6899.438330716757,6890.176827564823,6904.0690822927245,6885.546075988856,6901.160401355111,6900.453097797522,6899.946266310282,6899.942768223642,1.1455445036931604,0.7118515713744793,18.63,25028.5,2659.8,3.998,97.721
1772175120,6900.5,6900.75,6900.5,6900.75,75,6894.811032591008,6899.44265303452,6890.179412147497,6904.074273478032,6885.547791703984,6901.069201053975,6900.481374197758,6899.977785278506,6899.95080038062,1.081577039143649,0.5933544303797468,18.63,25030.25,2659.9,3.998,97.726
1772175180,6900.75,6901.5,6900.5,6901.5,103,6894.816366902297,6899.449988927086,6890.1827448775075,6904.083610951876,6885.549122852718,6901.164934153092,6900.578386178924,6900.037479973467,6899.966215302206,1.0757501077762455,0.850185720181593,18.63,25032.5,2660,3.998,97.722
1772175240,6901.75,6901.75,6900.25,6900.5,74,6894.819621453057,6899.453911666519,6890.185331239595,6904.088201879981,6885.551041026133,6901.01717100796,6900.570920828551,6900.055618013724,6899.971526592732,1.1060536715065137,0.6242091944327288,18.63,25026.75,2659.7,3.998,97.729
1772175300,6900.25,6900.75,6899.5,6899.75,398,6894.834759197402,6899.469962718673,6890.19955567613,6904.105166239944,6885.564352154859,6900.735577450636,6900.492737892499,6900.043632993577,6899.969322348028,1.1163355521131912,3.1425187524674296,18.63,25028.25,2659.4,3.998,97.739
1772175360,6899.75,6900.75,6899.5,6900.5,113,6894.8396933915,6899.475890979412,6890.203495803588,6904.112088567324,6885.567298215677,6900.683226906051,6900.4934295217845,6900.061529738928,6899.974602722675,1.1258830126765347,0.9511784511784512,18.63,25032,2659.7,3.998,97.734
1772175420,6900.75,6900.75,6900.25,6900.5,75,6894.842963556391,6899.479816958107,6890.206110154674,6904.116670359824,6885.569256752958,6900.642509815817,6900.494055281614,6900.078724651126,6899.97983055628,1.0811770831996392,0.670840787119857,18.63,25031,2659.4,3.998,97.734
1772175480,6900.25,6901,6900.25,6900.75,98,6894.847419466574,6899.48535998236,6890.209478950788,6904.123300498147,6885.5715384350015,6900.666396523413,6900.518430969079,6900.105049174612,6899.98749393383,1.0575215772568078,0.9315589353612167,18.63,25032.25,2659.4,3.998,97.727
1772175540,6900.5,6900.75,6900,6900.5,137,6894.853374035001,6899.4924963396315,6890.214251730371,6904.131618644262,6885.575129425741,6900.62941951821,6900.516675638691,6900.120537442274,6899.992593496677,1.035555750309893,1.2827715355805245,18.63,25032,2659.3,3.998,97.733
1772175600,6900.5,6905,6900.5,6903.75,685,6894.899988144137,6899.571307972227,6890.228668316046,6904.242627800319,6885.557348487955,6901.322881847496,6900.824611292149,6900.262869307283,6900.029980626063,1.2830160538591866,5.087263275157817,18.63,25048.25,2661.3,3.998,97.747
1772175660,6903.75,6904,6902.75,6903.5,350,6894.922950025555,6899.609090426042,6890.236809625068,6904.2952308265285,6885.550669224582,6901.806685881386,6901.0794102167065,6900.389815608958,6900.064508182022,1.280657764297816,2.379333786539769,18.63,25044.75,2661,3.998,97.748
1772175720,6903.25,6903.75,6902.5,6903.75,149,6894.932971897955,6899.62587532543,6890.240068470481,6904.318778752904,6885.547165043006,6902.238533463301,6901.33375210083,6900.521587545862,6900.1011797424,1.2784679239908292,0.998324958123953,18.63,25047.75,2661.2,3.998,97.755
1772175780,6903.5,6904.25,6903,6903.5,190,6894.945357083074,6899.646150069038,6890.244564097109,6904.346943055003,6885.543771111144,6902.518859360345,6901.54006142456,6900.638388034259,6900.13499884944,1.276434500848627,1.2369791666666667,18.63,25046,2661,3.998,97.754
1772175840,6903.25,6903.5,6902.25,6902.5,131,6894.952879740341,6899.657369638357,6890.248389842325,6904.361859536372,6885.5438999443095,6902.51466839138,6901.631484146031,6900.7113924250725,6900.158531199198,1.2745463222165825,0.8375959079283887,18.63,25042.5,2660.7,3.998,97.754
1772175900,6902.5,6902.75,6902,6902.75,148,6894.961641547397,6899.670738574076,6890.252544520719,6904.379835600755,6885.54344749404,6902.566964304407,6901.738009465456,6900.791337820167,6900.18431695841,1.237078727772541,0.9224057338734809,18.63,25046,2660.6,3.998,97.752
1772175960,6902.75,6903.25,6901.75,6902.25,173,6894.9712025508425,6899.6845980412945,6890.25780706039,6904.397993531747,6885.544411569938,6902.496527792317,6901.786770468746,6900.848540258592,6900.204871018525,1.255858818645931,1.066913351834721,18.63,25044.25,2660.7,3.998,97.741
1772176020,6902.25,6903,6902,6903,87,6894.976495661728,6899.692841709582,6890.260149613874,6904.4091877574365,6885.54380356602,6902.608410505135,6901.902316138389,6900.932911228843,6900.232683247197,1.2375831887426503,0.5304878048780488,18.63,25048.5,2660.3,3.998,97.749
1772176080,6903.25,6904,6903.25,6904,177,6894.988582358372,6899.713309154098,6890.263855562645,6904.438035949824,6885.53912876692,6902.917652615105,6902.102095553781,6901.053189219869,6900.270168986031,1.220612960975318,1.0405643738977073,18.63,25053.75,2661.1,3.998,97.748
1772176140,6904.25,6904.25,6902.75,6903.25,134,6894.996951449998,6899.726592009802,6890.2673108901945,6904.456232569606,6885.53767033039,6902.991507589526,6902.211419786754,6901.139338662227,6900.299819045872,1.2405691780485095,0.7721117833477383,18.63,25050,2660.8,3.998,97.766
1772176200,6903.25,6904,6903,6903.75,171,6895.008252357547,6899.745277651714,6890.271227063379,6904.482302945882,6885.534201769211,6903.16006145852,6902.357951235635,6901.241717538218,6900.334149204619,1.2233856653307587,0.9601347557551937,18.63,25053.5,2660.8,3.998,97.772
1772176260,6903.75,6903.75,6903,6903,113,6895.015064876283,6899.755811420988,6890.274318331578,6904.496557965693,6885.533571786873,6903.124492245516,6902.419098737003,6901.310669791621,6900.3606750831805,1.1895724035214188,0.6311086288746159,18.63,25050.5,2660.9,3.998,97.776
1772176320,6903,6903.25,6902.5,6902.75,90,6895.020312853374,6899.7637287608895,6890.276896945858,6904.507144668404,6885.533481038344,6903.041271746512,6902.450613143003,6901.367114113518,6900.384449460462,1.1581743746984603,0.5005561735261401,18.63,25047,2661,4,97.785
1772176380,6902.75,6902.75,6902.25,6902.75,94,6895.025786476225,6899.771978737797,6890.279594214653,6904.518170999369,6885.533401953081,6902.976544691732,6902.479126177002,6901.421344932596,6900.407987276775,1.111161919362856,0.5241148592138277,18.63,25047.25,2660.9,4,97.774
1772176440,6902.75,6903,6902.25,6902.75,75,6895.030148171571,6899.778547112344,6890.281749230799,6904.526946053117,6885.533350290026,6902.9262014269025,6902.504923683955,6901.473449052886,6900.431290885962,1.0853646394083662,0.4180602006688963,18.63,25047.75,2661,4,97.784
1772176500,6902.5,6903.25,6902.25,6903,107,6895.036563576727,6899.788429685694,6890.2846974677595,6904.540295794662,6885.532831358792,6902.942601109813,6902.552073809293,6901.5333137959105,6900.456850180629,1.0792671651649115,0.6490749165908402,18.63,25049.25,2661,3.998,97.786
1772176560,6903,6904.5,6903,6904.25,242,6895.053306725339,6899.817042561388,6890.28957088929,6904.580778397436,6885.525835053242,6903.233134196521,6902.71378106555,6901.639850509797,6900.494592964901,1.1093195105102749,1.4127262113251604,18.63,25054.25,2661.7,3.998,97.787
1772176620,6904.25,6904.25,6903.5,6904.25,139,6895.062896171994,6899.83339049052,6890.292401853468,6904.603884809047,6885.521907534941,6903.459104375072,6902.860087630736,6901.742209313335,6900.531960199081,1.0836538311881123,0.7965616045845272,18.63,25056.25,2661.8,3.998,97.797
1772176680,6904.25,6904.25,6903.25,6904,125,6895.071268511301,6899.847360107636,6890.295176914967,6904.623451703971,6885.519085318631,6903.579303402834,6902.968650713524,6901.830750124576,6900.566468057797,1.0776785575318186,0.7108330963889679,18.63,25054,2661.7,3.998,97.781
1772176740,6904,6905.25,6903.75,6904.75,175,6895.083945826192,6899.869728139942,6890.2981635124415,6904.655510453691,6885.512381198692,6903.839458202204,6903.1383030265215,6901.9452305118475,6900.608095241301,1.1078443748509745,0.9845288326300985,18.63,25058.75,2662.2,3.998,97.775
1772176800,6904.75,6905,6904,6904.5,217,6895.099214266499,6899.89609956586,6890.302328967138,6904.692984865221,6885.505443667777,6903.986245268381,6903.267988452567,6902.045417550598,6900.646820661786,1.100141205218762,1.4058956916099774,18.63,25056.5,2661.6,3.998,97.768
1772176860,6904.5,6905.25,6904.5,6905.25,96,6895.106490815412,6899.909346592122,6890.303635038702,6904.712202368833,6885.500779261992,6904.267079653186,6903.4567514570845,6902.171087450575,6900.69262344127,1.0751311191317077,0.677726791387222,18.63,25061,2662.3,3.998,97.758
1772176920,6905.5,6906,6904.5,6905,205,6895.121612301957,6899.9363337582845,6890.306890845629,6904.751055214611,6885.492169389302,6904.429950841367,6903.603727508791,6902.282025197612,6900.735482909517,1.1054788963365856,1.4191761855313259,18.63,25057.75,2662.2,3.998,97.753
1772176980,6905.25,6905.5,6905,6905.5,72,6895.127180562904,6899.946606232688,6890.30775489312,6904.766031902473,6885.488329223335,6904.667739543285,6903.784324888906,6902.408220287902,6900.78289103977,1.0622304037411152,0.5196679898953446,18.63,25060.75,2662.4,4,97.756
1772177040,6905.75,6906.5,6905.75,6906,227,6895.145541346783,6899.981545613538,6890.309537080027,6904.817549880294,6885.473532813272,6904.963797422555,6903.995341566153,6902.549074394258,6900.834802571713,1.0577853749024642,1.5835367980467387,18.63,25064.5,2662.8,4,97.753
1772177100,6906,6907.75,6906,6907.5,428,6895.18475254353,6900.062826571082,6890.306678515977,6904.940900598634,6885.428604488426,6905.527397995321,6904.329118559853,6902.743228339581,6900.901122944134,1.1072292766951453,2.7200508420718146,18.63,25070.5,2663.1,4,97.731
1772177160,6907.5,6907.75,6907,6907.5,190,6895.202079723345,6900.098528927532,6890.3056305191585,6904.994978131718,6885.409181314973,6905.965753996361,6904.631107268438,6902.929768404695,6900.966783412351,1.0817128997883492,1.2010113780025284,18.63,25070,2663,4,97.737
1772177220,6907.5,6907.75,6907.25,6907.75,89,6895.210344036527,6900.11575491588,6890.304933157175,6905.021165795232,6885.399522277822,6906.362253108281,6904.928144671444,6903.118797094707,6901.034278104766,1.0401619783748957,0.5622236260265319,18.63,25069.5,2662.9,4,97.752
1772177280,6907.75,6908.25,6907.5,6908,170,6895.226413699825,6900.149633064556,6890.303194335093,6905.072852429286,6885.379974970363,6906.726196861996,6905.2207023217825,6903.310216816483,6901.10358877039,1.0194361227766888,1.0762899651788542,18.63,25071,2662.9,3.998,97.748
1772177340,6907.75,6908,6907,6907.75,139,6895.239266464855,6900.176270744355,6890.302262185355,6905.113275023855,6885.365257905855,6906.953708670441,6905.461587814946,6903.484325960935,6901.169722215461,1.0180478282926395,0.8786346396965866,18.63,25071,2662.8,3.998,97.756
1772177400,6907.75,6907.75,6907.25,6907.5,128,6895.250842750502,6900.199862617399,6890.3018228836045,6905.148882484296,6885.352803016707,6907.075106743677,6905.655722308761,6903.641803374232,6901.232710054112,0.9810444119860223,0.8202499198974686,18.63,25069,2662.6,3.998,97.75
1772177460,6907.5,6907.75,6907.25,6907.5,95,6895.259420402025,6900.2173072134365,6890.301533590614,6905.175194024847,6885.3436467792035,6907.169527467304,6905.8313678031645,6903.793105202693,6901.295071148102,0.9466840968441635,0.6123106670963583,18.63,25070.75,2662.9,3.998,97.756
1772177520,6907.5,6907.5,6906,6906.25,251,6895.2797173212475,6900.255449439992,6890.303985202503,6905.231181558736,6885.328253083759,6906.965188030125,6905.8712375361965,6903.889454018274,6901.344373922748,0.9862066613552948,1.5379901960784315,18.63,25065.25,2661.8,4,97.737
1772177580,6906.5,6907,6906.25,6906.5,215,6895.297438459109,6900.289164613885,6890.305712304333,6905.280890768661,6885.3139861495565,6906.86181291232,6905.931119675606,6903.991828370498,6901.39567368471,0.9693347569727738,1.2703101920236337,18.63,25067.25,2661.8,4,97.734
1772177640,6906.75,6907,6906.5,6907,151,6895.31040504843,6900.314532890658,6890.306277206202,6905.318660732885,6885.302149363974,6906.892521154026,6906.032917801739,6904.109795885381,6901.451438125659,0.9358108457604329,0.8725801791389771,18.63,25069,2662,4,97.74
1772177700,6907.25,6908,6907,6907.75,192,6895.327906090627,6900.350202865885,6890.305609315369,6905.372499641143,6885.283312540111,6907.083072008687,6906.196449439669,6904.252548987914,6901.514110383115,0.9403957853489734,1.0829103214890017,18.63,25072.5,2662.8,4,97.74
1772177760,6907.75,6907.75,6907,6907.25,129,6895.339164793815,6900.372428698255,6890.305900889375,6905.405692602695,6885.272636984935,6907.120167117868,6906.296787588271,6904.370096086428,6901.571183911641,0.9267960863954753,0.7515292746868628,18.63,25071,2662.4,4.002,97.75
1772177820,6907.5,6908.25,6907.25,6907.5,136,6895.3512600832255,6900.396603565082,6890.305916601369,6905.441947046938,6885.260573119513,6907.204574425008,6906.411379246531,6904.492837416372,6901.63017710655,0.932024937367227,0.793002915451895,18.63,25071.5,2662.7,4.002,97.752
1772177880,6907.25,6907.25,6906.25,6907,193,6895.367678740962,6900.428370291919,6890.306987190005,6905.489061842876,6885.246295639048,6907.159113441673,6906.467438365909,6904.591157517691,6901.683608180117,0.9547374418409965,1.103487707261292,18.63,25068,2662.6,4.002,97.746
1772177940,6907,6907.25,6907,6907,143,6895.379814040693,6900.451785592042,6890.307842489345,6905.523757143391,6885.235870937996,6907.123754899079,6906.518158521537,6904.685621928762,6901.73650760121,0.9043990531380681,0.8251586843623774,18.63,25067.5,2662.6,4.002,97.736
1772178000,6906.75,6906.75,6905.5,6905.5,371,6895.407131268007,6900.499396567601,6890.314865968413,6905.591661867196,6885.222600668818,6906.762920477062,6906.421191043295,6904.717558323712,6901.773955286771,0.9469419779139204,2.0497237569060776,18.63,25061.5,2661.9,4.002,97.73
1772178060,6905.75,6906,6905.5,6905.75,222,6895.423810163729,6900.528864400274,6890.318755927185,6905.633918636819,6885.21370169064,6906.537827037715,6906.357268086791,6904.758046232586,6901.813517920733,0.915017550920069,1.185264281900694,18.63,25064.75,2661.9,4.002,97.726
1772178120,6905.75,6907,6905.75,6906.25,180,6895.43794705686,6900.554625302195,6890.321268811525,6905.6713035475295,6885.204590566191,6906.4738654737785,6906.347052078525,6904.816554223465,6901.857662021024,0.9389448687114926,0.9674818597151302,18.63,25067.5,2662.4,4.002,97.725
1772178180,6906.25,6906.5,6906,6906.25,112,6895.446724727815,6900.570587483123,6890.322861972508,6905.694450238431,6885.198999217199,6906.424117590716,6906.337809023427,6904.8727677833285,6901.9013668765365,0.9075916638035288,0.5955862802446158,18.63,25067,2662.3,4.002,97.711
1772178240,6906.25,6907,6906,6907,105,6895.455511252109,6900.587317826882,6890.3237046773365,6905.719124401655,6885.191898102564,6906.552091459446,6906.40087483072,6904.956188654571,6901.952099544432,0.9141922592461339,0.5770816158285244,18.63,25071,2662.2,4.002,97.702
1772178300,6906.75,6907.75,6906.75,6907,232,6895.474877978235,6900.624097625681,6890.325658330788,6905.773317273128,6885.176438683342,6906.65162669068,6906.457934370651,6905.036338119097,6902.002327409661,0.9203213835856958,1.347661922741795,18.63,25070.75,2662.1,4.004,97.658
1772178360,6906.75,6907.5,6906.75,6907.5,95,6895.483132813065,6900.640211342094,6890.326054284036,6905.797289871123,6885.168975755007,6906.840154092752,6906.5571787163035,6905.132952310505,6902.057030619515,0.9081555704724318,0.5675029868578255,18.63,25074.25,2662.3,4.004,97.671
1772178420,6907.5,6908,6907.5,6907.75,196,6895.500481650383,6900.674489798889,6890.326473501877,6905.848497947395,6885.152465353372,6907.04234207214,6906.670780743322,6905.235581631662,6902.113677081013,0.8790016011529723,1.134587554269175,18.63,25076.25,2662.5,4.004,97.677
1772178480,6908,6908,6907.5,6907.75,130,6895.511961489662,6900.69710977598,6890.3268132033445,6905.882258062297,6885.141664917027,6907.1995993894425,6906.773563529672,6905.334186273558,6902.169759896127,0.8519300582134743,0.7613469985358712,18.63,25076,2662.6,4.004,97.686
1772178540,6907.5,6907.5,6906.75,6907.25,119,6895.522022544747,6900.716318831191,6890.327726258304,6905.910615117633,6885.133429971862,6907.210799525122,6906.818938431608,6905.409316223614,6902.220309548902,0.8625064826267976,0.7010309278350515,18.63,25074.5,2662.6,4.002,97.683
1772178600,6907.5,6908,6907.25,6907.75,93,6895.530208093401,6900.732388253588,6890.328027933213,6905.934568413777,6885.125847773024,6907.330621852872,6906.907610961931,6905.501107744257,6902.2753313444355,0.8544703052963121,0.5535714285714286,18.63,25076.75,2662.7,4.002,97.674
1772178660,6908,6908,6907.75,6908,105,6895.539625484597,6900.751111304898,6890.328139664297,6905.962597125198,6885.116653843997,6907.479372552234,6907.0116480131755,6905.599103518992,6902.332293221605,0.8112938549180041,0.6231454005934718,18.63,25077.75,2662.9,4.002,97.67
1772178720,6907.75,6907.75,6907.25,6907.25,47,6895.543582830026,6900.758631498822,6890.32853416123,6905.973680167619,6885.113485492433,6907.42840087396,6907.034348202397,6905.663844557463,6902.38122562736,0.806915722423861,0.2969046114971573,18.63,25073.75,2663,4.006,97.677
1772178780,6907.25,6907.25,6906.75,6906.75,67,6895.54897877784,6900.768564716357,6890.329392839322,6905.9881506548745,6885.109806900805,6907.277645124191,6907.007267421217,6905.706438888543,6902.424696019128,0.7849931708221566,0.4440026507620941,18.63,25069,2663.5,4.006,97.677
1772178840,6906.75,6907,6906.5,6907,56,6895.553585411234,6900.777171036521,6890.329999785947,6906.000756661809,6885.106414160659,6907.215946207704,6907.006575285863,6905.757166775266,6902.470221431872,0.7646365157634312,0.38316797810468695,18.63,25069.75,2663.5,4.006,97.659
1772178900,6907,6907,6905.25,6906,217,6895.569844713815,6900.8055839002445,6890.334105527385,6906.041323086673,6885.098366340956,6906.9457359393255,6906.910710972923,6905.7666896468245,6902.505343606679,0.8350196217803288,1.4721845318860243,18.63,25065.5,2663.1,4.006,97.655
1772178960,6906,6907.25,6905.75,6907.25,191,6895.585824182908,6900.835762168166,6890.33588619765,6906.085700153425,6885.0859482123915,6907.013350175031,6906.943024213597,6905.824858680282,6902.552554118056,0.882518220224591,1.2691029900332227,18.63,25073.5,2663.3,4.006,97.646
1772179020,6907,6907.75,6906.75,6907.25,121,6895.595924698709,6900.854792830753,6890.337056566665,6906.1136609627965,6885.078188434621,6907.065939025024,6906.972260002778,6905.880746575172,6902.5992948731,0.8909097759228345,0.8080133555926544,18.63,25073.25,2663.3,4.006,97.663
1772179080,6907.25,6907.5,6906.25,6906.75,94,6895.603423183099,6900.86846682213,6890.338379544068,6906.133510461161,6885.073335905037,6906.995730352796,6906.951092383466,6905.914834944773,6902.640595421626,0.916559077642632,0.649171270718232,18.63,25071,2663.2,4.006,97.676
1772179140,6907,6907.5,6906.75,6907,132,6895.614171751526,6900.888346699623,6890.339996803428,6906.162521647721,6885.06582185533,6906.996679163286,6906.955750251707,6905.9573904371355,6902.68397258161,0.9046620006681583,0.9150779896013865,18.63,25074.5,2663.4,4.006,97.676
1772179200,6907,6909.25,6906.25,6906.25,876,6895.6803275487455,6901.004155379379,6890.356499718112,6906.327983210013,6885.032671887478,6906.830750460334,6906.888535942021,6905.968865321954,6902.719455441495,1.0543290006204327,5.168141592920354,18.63,25069,2662.8,4.006,97.653
1772179260,6906,6910.75,6905.75,6909.25,808,6895.757736052866,6901.16383211565,6890.351639990082,6906.569928178434,6884.945543927298,6907.368361469148,6907.1134372808765,6906.097537270112,6902.784435984366,1.336162643433259,4.064386317907444,18.63,25084.5,2663.2,4.006,97.644
1772179320,6909.25,6909.75,6907.25,6907.25,588,6895.805246783379,6901.250317867756,6890.360175699001,6906.695388952135,6884.915104614623,6907.342058920449,6907.126443254127,6906.142731886971,6902.828869457158,1.4192938831880262,2.6824817518248176,18.63,25075.75,2662,4.006,97.651
1772179380,6907.25,6909.5,6906.75,6909.5,427,6895.846237829199,6901.334382917253,6890.358092741145,6906.8225280053075,6884.86994765309,6907.821601382571,6907.352496277543,6906.274389460031,6902.895248865545,1.514344320103167,1.8174079591402428,18.63,25083,2663.2,4.006,97.654
1772179440,6909,6910,6907.75,6908,286,6895.870555046417,6901.380040263073,6890.361069829762,6906.889525479729,6884.851584613106,6907.861245519778,6907.414163298729,6906.3420604615985,6902.946042409171,1.5668911543815123,1.1721311475409837,18.63,25075.5,2662.9,4.006,97.661
1772179500,6908.25,6908.5,6907.5,6908,292,6895.8952822285055,6901.426273291786,6890.364291165225,6906.957264355066,6884.833300101945,6907.892079848716,6907.469957270279,6906.407077698399,6902.9963305444035,1.5263989290685471,1.1821862348178138,18.63,25075.75,2662.7,4.002,97.629
1772179560,6908.25,6910.5,6908.25,6910.25,307,6895.925983335887,6901.490711278335,6890.36125539344,6907.055439220783,6884.796527450992,6908.416062104557,6907.734723244538,6906.557780533756,6903.068506359882,1.595941862706508,1.1917701863354035,18.63,25084.25,2663.3,4.002,97.615
1772179620,6910,6910,6906.25,6906.5,371,6895.953242584062,6901.536598612781,6890.369886555342,6907.119954641501,6884.786530526622,6907.990270525766,6907.617130554582,6906.555514630471,6903.102650575207,1.7676603010846146,1.392904073587385,18.63,25067.25,2661.2,4.002,97.63
1772179680,6906.5,6907,6905.75,6906,210,6895.967881601132,6901.560314150705,6890.3754490515585,6907.152746700279,6884.783016501985,6907.547988186707,6907.463118120812,6906.533729743002,6903.1314799227175,1.7306845652928564,0.7767708525984833,18.63,25063.25,2661.1,4.004,97.628
1772179740,6906,6907,6905,6906.75,329,6895.992438664747,6901.602094994936,6890.382782334558,6907.211751325125,6884.773126004369,6907.37065747855,6907.395202109306,6906.542210929551,6903.167485097616,1.7499213820576522,1.1714438312266333,18.63,25068.25,2661.5,4.002,97.625
